Date,Open,High,Low,Close,Adj Close,Volume
2020-09-01,248.440002,249.750000,246.630005,248.029999,246.832794,1085000
2020-09-02,247.710007,257.290009,247.029999,256.500000,255.261917,2034000
2020-09-03,255.559998,256.760010,249.240005,252.320007,251.102097,2094600
2020-09-04,251.300003,256.220001,246.830002,249.979996,248.773376,1885100
2020-09-08,248.720001,249.630005,243.100006,246.809998,245.618683,1451200
2020-09-09,250.619995,255.289993,249.460007,252.419998,251.201599,2202100
2020-09-10,251.919998,251.919998,247.539993,248.380005,247.181107,1256800
2020-09-11,249.779999,252.559998,248.229996,249.789993,248.584290,1219400
2020-09-14,251.110001,255.690002,250.929993,253.899994,252.674454,1333900
2020-09-15,255.610001,265.220001,255.570007,263.750000,262.476929,2426700
2020-09-16,265.000000,268.660004,262.799988,263.290009,262.019135,2326100
2020-09-17,259.619995,260.399994,248.940002,250.729996,249.519760,2341500
2020-09-18,248.669998,251.259995,243.809998,245.500000,244.315002,3270500
2020-09-21,243.380005,244.419998,238.289993,240.970001,239.806870,2848900
2020-09-22,241.990005,244.850006,240.199997,241.940002,240.772202,1702200
2020-09-23,242.229996,242.229996,235.070007,235.710007,234.572266,2550300
2020-09-24,236.300003,240.130005,235.100006,236.179993,235.039993,2246600
2020-09-25,235.000000,240.669998,234.970001,239.809998,239.809998,2861500
2020-09-28,243.070007,244.419998,238.410004,240.000000,240.000000,2593500
2020-09-29,241.210007,242.000000,239.119995,240.119995,240.119995,3098400
2020-09-30,241.929993,243.580002,239.690002,241.729996,241.729996,3345600
2020-10-01,242.190002,245.000000,239.949997,242.149994,242.149994,2500800
2020-10-02,240.070007,243.910004,238.990005,243.300003,243.300003,2138100
2020-10-05,243.250000,243.639999,237.889999,243.330002,243.330002,2130300
2020-10-06,243.910004,244.410004,240.160004,241.009995,241.009995,1913500
2020-10-07,241.190002,243.509995,241.190002,241.770004,241.770004,2048000
2020-10-08,243.759995,246.539993,242.860001,243.559998,243.559998,2501100
2020-10-09,244.270004,246.389999,243.149994,244.679993,244.679993,1538700
2020-10-12,245.250000,247.779999,244.330002,246.380005,246.380005,1430400
2020-10-13,245.149994,246.550003,241.419998,242.410004,242.410004,1622100
2020-10-14,242.880005,243.279999,238.080002,238.500000,238.500000,2049300
2020-10-15,238.550003,242.149994,237.500000,239.600006,239.600006,1790900
2020-10-16,239.699997,244.080002,239.160004,242.720001,242.720001,1480000
2020-10-19,243.660004,245.699997,239.160004,239.600006,239.600006,1323600
2020-10-20,241.679993,245.729996,240.630005,243.800003,243.800003,1407300
2020-10-21,243.360001,245.960007,241.309998,241.740005,241.740005,1100500
2020-10-22,241.330002,241.610001,235.139999,235.770004,235.770004,1836600
2020-10-23,236.639999,239.369995,235.660004,237.720001,237.720001,1057200
2020-10-26,235.559998,237.889999,233.399994,237.119995,237.119995,1657600
2020-10-27,238.929993,240.979996,236.029999,236.160004,236.160004,1433200
2020-10-28,233.820007,237.320007,229.250000,230.130005,230.130005,2449000
2020-10-29,233.470001,236.369995,230.669998,231.649994,231.649994,1693300
